id,left,top,right,bottom,CTPRVN_CD,CTP_ENG_NM,CTP_KOR_NM,lon,lat
1216,1120112.527900000102818,1669197.949100000085309,1120612.527900000102818,1668697.949100000085309,"26",Busan,何魂堡开矫,128.8213002000,35.0089207000
1217,1120112.527900000102818,1668697.949100000085309,1120612.527900000102818,1668197.949100000085309,"26",Busan,何魂堡开矫,128.8205856000,35.0031523800
1218,1120112.527900000102818,1668197.949100000085309,1120612.527900000102818,1667697.949100000085309,"26",Busan,何魂堡开矫,128.8213125000,35.0014380500
1296,1120612.527900000102818,1685697.949100000085309,1121112.527900000102818,1685197.949100000085309,"26",Busan,何魂堡开矫,128.8272760000,35.1554901700
1297,1120612.527900000102818,1685197.949100000085309,1121112.527900000102818,1684697.949100000085309,"26",Busan,何魂堡开矫,128.8269234000,35.1525193300
1298,1120612.527900000102818,1684697.949100000085309,1121112.527900000102818,1684197.949100000085309,"26",Busan,何魂堡开矫,128.8268502000,35.1480119300
1299,1120612.527900000102818,1684197.949100000085309,1121112.527900000102818,1683697.949100000085309,"26",Busan,何魂堡开矫,128.8267771000,35.1435045300
1300,1120612.527900000102818,1683697.949100000085309,1121112.527900000102818,1683197.949100000085309,"26",Busan,何魂堡开矫,128.8267039000,35.1389971300
1301,1120612.527900000102818,1683197.949100000085309,1121112.527900000102818,1682697.949100000085309,"26",Busan,何魂堡开矫,128.8266308000,35.1344897200
1302,1120612.527900000102818,1682697.949100000085309,1121112.527900000102818,1682197.949100000085309,"26",Busan,何魂堡开矫,128.8271283000,35.1305902800
1308,1120612.527900000102818,1679697.949100000085309,1121112.527900000102818,1679197.949100000085309,"26",Busan,何魂堡开矫,128.8262691000,35.1015270700
1309,1120612.527900000102818,1679197.949100000085309,1121112.527900000102818,1678697.949100000085309,"26",Busan,何魂堡开矫,128.8260571000,35.0984390400
1310,1120612.527900000102818,1678697.949100000085309,1121112.527900000102818,1678197.949100000085309,"26",Busan,何魂堡开矫,128.8269017000,35.0944296400
1311,1120612.527900000102818,1678197.949100000085309,1121112.527900000102818,1677697.949100000085309,"26",Busan,何魂堡开矫,128.8277425000,35.0882539500
1312,1120612.527900000102818,1677697.949100000085309,1121112.527900000102818,1677197.949100000085309,"26",Busan,何魂堡开矫,128.8260385000,35.0846097800
1313,1120612.527900000102818,1677197.949100000085309,1121112.527900000102818,1676697.949100000085309,"26",Busan,何魂堡开矫,128.8257544000,35.0804005700
1314,1120612.527900000102818,1676697.949100000085309,1121112.527900000102818,1676197.949100000085309,"26",Busan,何魂堡开矫,128.8256565000,35.0778749600
1315,1120612.527900000102818,1676197.949100000085309,1121112.527900000102818,1675697.949100000085309,"26",Busan,何魂堡开矫,128.8260083000,35.0696859000
1316,1120612.527900000102818,1675697.949100000085309,1121112.527900000102818,1675197.949100000085309,"26",Busan,何魂堡开矫,128.8255653000,35.0669042200
1317,1120612.527900000102818,1675197.949100000085309,1121112.527900000102818,1674697.949100000085309,"26",Busan,何魂堡开矫,128.8257551000,35.0622530400
1318,1120612.527900000102818,1674697.949100000085309,1121112.527900000102818,1674197.949100000085309,"26",Busan,何魂堡开矫,128.8253900000,35.0578632700
1319,1120612.527900000102818,1674197.949100000085309,1121112.527900000102818,1673697.949100000085309,"26",Busan,何魂堡开矫,128.8253171000,35.0533558000
1320,1120612.527900000102818,1673697.949100000085309,1121112.527900000102818,1673197.949100000085309,"26",Busan,何魂堡开矫,128.8252443000,35.0488483300
1321,1120612.527900000102818,1673197.949100000085309,1121112.527900000102818,1672697.949100000085309,"26",Busan,何魂堡开矫,128.8251715000,35.0443408500
1322,1120612.527900000102818,1672697.949100000085309,1121112.527900000102818,1672197.949100000085309,"26",Busan,何魂堡开矫,128.8250987000,35.0398333700
1323,1120612.527900000102818,1672197.949100000085309,1121112.527900000102818,1671697.949100000085309,"26",Busan,何魂堡开矫,128.8250259000,35.0353258900
1324,1120612.527900000102818,1671697.949100000085309,1121112.527900000102818,1671197.949100000085309,"26",Busan,何魂堡开矫,128.8249531000,35.0308184000
1325,1120612.527900000102818,1671197.949100000085309,1121112.527900000102818,1670697.949100000085309,"26",Busan,何魂堡开矫,128.8248804000,35.0263109100
1326,1120612.527900000102818,1670697.949100000085309,1121112.527900000102818,1670197.949100000085309,"26",Busan,何魂堡开矫,128.8248077000,35.0218034200
1327,1120612.527900000102818,1670197.949100000085309,1121112.527900000102818,1669697.949100000085309,"26",Busan,何魂堡开矫,128.8250866000,35.0176487300
1328,1120612.527900000102818,1669697.949100000085309,1121112.527900000102818,1669197.949100000085309,"26",Busan,何魂堡开矫,128.8267773000,35.0134101900
1329,1120612.527900000102818,1669197.949100000085309,1121112.527900000102818,1668697.949100000085309,"26",Busan,何魂堡开矫,128.8250539000,35.0082425100
1330,1120612.527900000102818,1668697.949100000085309,1121112.527900000102818,1668197.949100000085309,"26",Busan,何魂堡开矫,128.8247511000,35.0035778300
1331,1120612.527900000102818,1668197.949100000085309,1121112.527900000102818,1667697.949100000085309,"26",Busan,何魂堡开矫,128.8249771000,34.9993178700
1332,1120612.527900000102818,1667697.949100000085309,1121112.527900000102818,1667197.949100000085309,"26",Busan,何魂堡开矫,128.8245493000,34.9961365900
1409,1121112.527900000102818,1685697.949100000085309,1121612.527900000102818,1685197.949100000085309,"26",Busan,何魂堡开矫,128.8327193000,35.1560093000
1410,1121112.527900000102818,1685197.949100000085309,1121612.527900000102818,1684697.949100000085309,"26",Busan,何魂堡开矫,128.8324115000,35.1524590900
1411,1121112.527900000102818,1684697.949100000085309,1121612.527900000102818,1684197.949100000085309,"26",Busan,何魂堡开矫,128.8323380000,35.1479517000
1412,1121112.527900000102818,1684197.949100000085309,1121612.527900000102818,1683697.949100000085309,"26",Busan,何魂堡开矫,128.8322645000,35.1434443100
1413,1121112.527900000102818,1683697.949100000085309,1121612.527900000102818,1683197.949100000085309,"26",Busan,何魂堡开矫,128.8321911000,35.1389369200
1414,1121112.527900000102818,1683197.949100000085309,1121612.527900000102818,1682697.949100000085309,"26",Busan,何魂堡开矫,128.8321176000,35.1344295200
1415,1121112.527900000102818,1682697.949100000085309,1121612.527900000102818,1682197.949100000085309,"26",Busan,何魂堡开矫,128.8319202000,35.1305607300
1416,1121112.527900000102818,1682197.949100000085309,1121612.527900000102818,1681697.949100000085309,"26",Busan,何魂堡开矫,128.8346894000,35.1274797300
1421,1121112.527900000102818,1679697.949100000085309,1121612.527900000102818,1679197.949100000085309,"26",Busan,何魂堡开矫,128.8313939000,35.1015336000
1422,1121112.527900000102818,1679197.949100000085309,1121612.527900000102818,1678697.949100000085309,"26",Busan,何魂堡开矫,128.8315307000,35.0983702200
1423,1121112.527900000102818,1678697.949100000085309,1121612.527900000102818,1678197.949100000085309,"26",Busan,何魂堡开矫,128.8314574000,35.0938628000
1424,1121112.527900000102818,1678197.949100000085309,1121612.527900000102818,1677697.949100000085309,"26",Busan,何魂堡开矫,128.8313958000,35.0896030500
1425,1121112.527900000102818,1677697.949100000085309,1121612.527900000102818,1677197.949100000085309,"26",Busan,何魂堡开矫,128.8313100000,35.0848467000
1426,1121112.527900000102818,1677197.949100000085309,1121612.527900000102818,1676697.949100000085309,"26",Busan,何魂堡开矫,128.8312377000,35.0803404900
1427,1121112.527900000102818,1676697.949100000085309,1121612.527900000102818,1676197.949100000085309,"26",Busan,何魂堡开矫,128.8320013000,35.0762654300
1428,1121112.527900000102818,1676197.949100000085309,1121612.527900000102818,1675697.949100000085309,"26",Busan,何魂堡开矫,128.8316919000,35.0706253600
1429,1121112.527900000102818,1675697.949100000085309,1121612.527900000102818,1675197.949100000085309,"26",Busan,何魂堡开矫,128.8310061000,35.0668204100
1430,1121112.527900000102818,1675197.949100000085309,1121612.527900000102818,1674697.949100000085309,"26",Busan,何魂堡开矫,128.8308068000,35.0623992600
1431,1121112.527900000102818,1674697.949100000085309,1121612.527900000102818,1674197.949100000085309,"26",Busan,何魂堡开矫,128.8305821000,35.0577118900
1432,1121112.527900000102818,1674197.949100000085309,1121612.527900000102818,1673697.949100000085309,"26",Busan,何魂堡开矫,128.8307986000,35.0532957800
1433,1121112.527900000102818,1673697.949100000085309,1121612.527900000102818,1673197.949100000085309,"26",Busan,何魂堡开矫,128.8307254000,35.0487883200
1434,1121112.527900000102818,1673197.949100000085309,1121612.527900000102818,1672697.949100000085309,"26",Busan,何魂堡开矫,128.8306523000,35.0442808500
1435,1121112.527900000102818,1672697.949100000085309,1121612.527900000102818,1672197.949100000085309,"26",Busan,何魂堡开矫,128.8305792000,35.0397733800
1436,1121112.527900000102818,1672197.949100000085309,1121612.527900000102818,1671697.949100000085309,"26",Busan,何魂堡开矫,128.8305061000,35.0352659100
1437,1121112.527900000102818,1671697.949100000085309,1121612.527900000102818,1671197.949100000085309,"26",Busan,何魂堡开矫,128.8304331000,35.0307584300
1438,1121112.527900000102818,1671197.949100000085309,1121612.527900000102818,1670697.949100000085309,"26",Busan,何魂堡开矫,128.8303600000,35.0262509500
1439,1121112.527900000102818,1670697.949100000085309,1121612.527900000102818,1670197.949100000085309,"26",Busan,何魂堡开矫,128.8302870000,35.0217434700
1440,1121112.527900000102818,1670197.949100000085309,1121612.527900000102818,1669697.949100000085309,"26",Busan,何魂堡开矫,128.8302140000,35.0172359800
1441,1121112.527900000102818,1669697.949100000085309,1121612.527900000102818,1669197.949100000085309,"26",Busan,何魂堡开矫,128.8301448000,35.0127283700
1442,1121112.527900000102818,1669197.949100000085309,1121612.527900000102818,1668697.949100000085309,"26",Busan,何魂堡开矫,128.8300680000,35.0082210000
1443,1121112.527900000102818,1668697.949100000085309,1121612.527900000102818,1668197.949100000085309,"26",Busan,何魂堡开矫,128.8299950000,35.0037135000
1444,1121112.527900000102818,1668197.949100000085309,1121612.527900000102818,1667697.949100000085309,"26",Busan,何魂堡开矫,128.8299221000,34.9992060000
1445,1121112.527900000102818,1667697.949100000085309,1121612.527900000102818,1667197.949100000085309,"26",Busan,何魂堡开矫,128.8306579000,34.9949851700
1446,1121112.527900000102818,1667197.949100000085309,1121612.527900000102818,1666697.949100000085309,"26",Busan,何魂堡开矫,128.8295091000,34.9909586200
1521,1121612.527900000102818,1686197.949100000085309,1122112.527900000102818,1685697.949100000085309,"26",Busan,何魂堡开矫,128.8374570000,35.1591988200
1522,1121612.527900000102818,1685697.949100000085309,1122112.527900000102818,1685197.949100000085309,"26",Busan,何魂堡开矫,128.8379665000,35.1568314500
1523,1121612.527900000102818,1685197.949100000085309,1122112.527900000102818,1684697.949100000085309,"26",Busan,何魂堡开矫,128.8378995000,35.1523986000
1524,1121612.527900000102818,1684697.949100000085309,1122112.527900000102818,1684197.949100000085309,"26",Busan,何魂堡开矫,128.8378257000,35.1478912300
1525,1121612.527900000102818,1684197.949100000085309,1122112.527900000102818,1683697.949100000085309,"26",Busan,何魂堡开矫,128.8377520000,35.1433838500
1526,1121612.527900000102818,1683697.949100000085309,1122112.527900000102818,1683197.949100000085309,"26",Busan,何魂堡开矫,128.8376782000,35.1388764700
1527,1121612.527900000102818,1683197.949100000085309,1122112.527900000102818,1682697.949100000085309,"26",Busan,何魂堡开矫,128.8376045000,35.1343690800
1528,1121612.527900000102818,1682697.949100000085309,1122112.527900000102818,1682197.949100000085309,"26",Busan,何魂堡开矫,128.8375308000,35.1298616900
1529,1121612.527900000102818,1682197.949100000085309,1122112.527900000102818,1681697.949100000085309,"26",Busan,何魂堡开矫,128.8380095000,35.1257307300
1530,1121612.527900000102818,1681697.949100000085309,1122112.527900000102818,1681197.949100000085309,"26",Busan,何魂堡开矫,128.8385197000,35.1205485300
1531,1121612.527900000102818,1681197.949100000085309,1122112.527900000102818,1680697.949100000085309,"26",Busan,何魂堡开矫,128.8386542000,35.1170503300
1533,1121612.527900000102818,1680197.949100000085309,1122112.527900000102818,1679697.949100000085309,"26",Busan,何魂堡开矫,128.8398340000,35.1050578100
1534,1121612.527900000102818,1679697.949100000085309,1122112.527900000102818,1679197.949100000085309,"26",Busan,何魂堡开矫,128.8377180000,35.1021743500
1535,1121612.527900000102818,1679197.949100000085309,1122112.527900000102818,1678697.949100000085309,"26",Busan,何魂堡开矫,128.8370152000,35.0983098600
1536,1121612.527900000102818,1678697.949100000085309,1122112.527900000102818,1678197.949100000085309,"26",Busan,何魂堡开矫,128.8369416000,35.0938024400
1537,1121612.527900000102818,1678197.949100000085309,1122112.527900000102818,1677697.949100000085309,"26",Busan,何魂堡开矫,128.8370633000,35.0894653300
1538,1121612.527900000102818,1677697.949100000085309,1122112.527900000102818,1677197.949100000085309,"26",Busan,何魂堡开矫,128.8370602000,35.0850691400
1539,1121612.527900000102818,1677197.949100000085309,1122112.527900000102818,1676697.949100000085309,"26",Busan,何魂堡开矫,128.8346589000,35.0803071100
1540,1121612.527900000102818,1676697.949100000085309,1122112.527900000102818,1676197.949100000085309,"26",Busan,何魂堡开矫,128.8363499000,35.0747387400
1541,1121612.527900000102818,1676197.949100000085309,1122112.527900000102818,1675697.949100000085309,"26",Busan,何魂堡开矫,128.8368209000,35.0712292300
1542,1121612.527900000102818,1675697.949100000085309,1122112.527900000102818,1675197.949100000085309,"26",Busan,何魂堡开矫,128.8363606000,35.0676014500
1543,1121612.527900000102818,1675197.949100000085309,1122112.527900000102818,1674697.949100000085309,"26",Busan,何魂堡开矫,128.8343813000,35.0634731400
1544,1121612.527900000102818,1674697.949100000085309,1122112.527900000102818,1674197.949100000085309,"26",Busan,何魂堡开矫,128.8337767000,35.0559282300
1545,1121612.527900000102818,1674197.949100000085309,1122112.527900000102818,1673697.949100000085309,"26",Busan,何魂堡开矫,128.8359947000,35.0528156400
1546,1121612.527900000102818,1673697.949100000085309,1122112.527900000102818,1673197.949100000085309,"26",Busan,何魂堡开矫,128.8362065000,35.0487280700
1547,1121612.527900000102818,1673197.949100000085309,1122112.527900000102818,1672697.949100000085309,"26",Busan,何魂堡开矫,128.8361331000,35.0442206100
1548,1121612.527900000102818,1672697.949100000085309,1122112.527900000102818,1672197.949100000085309,"26",Busan,何魂堡开矫,128.8360597000,35.0397131500
1549,1121612.527900000102818,1672197.949100000085309,1122112.527900000102818,1671697.949100000085309,"26",Busan,何魂堡开矫,128.8359864000,35.0352056900
1550,1121612.527900000102818,1671697.949100000085309,1122112.527900000102818,1671197.949100000085309,"26",Busan,何魂堡开矫,128.8359130000,35.0306982200
1551,1121612.527900000102818,1671197.949100000085309,1122112.527900000102818,1670697.949100000085309,"26",Busan,何魂堡开矫,128.8358396000,35.0261907500
1552,1121612.527900000102818,1670697.949100000085309,1122112.527900000102818,1670197.949100000085309,"26",Busan,何魂堡开矫,128.8357193000,35.0217216300
1553,1121612.527900000102818,1670197.949100000085309,1122112.527900000102818,1669697.949100000085309,"26",Busan,何魂堡开矫,128.8346789000,35.0176304100
1554,1121612.527900000102818,1669697.949100000085309,1122112.527900000102818,1669197.949100000085309,"26",Busan,何魂堡开矫,128.8336597000,35.0127181200
1555,1121612.527900000102818,1669197.949100000085309,1122112.527900000102818,1668697.949100000085309,"26",Busan,何魂堡开矫,128.8353352000,35.0079455600
1556,1121612.527900000102818,1668697.949100000085309,1122112.527900000102818,1668197.949100000085309,"26",Busan,何魂堡开矫,128.8354732000,35.0036533400
1557,1121612.527900000102818,1668197.949100000085309,1122112.527900000102818,1667697.949100000085309,"26",Busan,何魂堡开矫,128.8352333000,34.9991864400
1558,1121612.527900000102818,1667697.949100000085309,1122112.527900000102818,1667197.949100000085309,"26",Busan,何魂堡开矫,128.8339828000,34.9953439700
1633,1122112.527900000102818,1686697.949100000085309,1122612.527900000102818,1686197.949100000085309,"26",Busan,何魂堡开矫,128.8460415000,35.1640501300
1634,1122112.527900000102818,1686197.949100000085309,1122612.527900000102818,1685697.949100000085309,"26",Busan,何魂堡开矫,128.8452217000,35.1611261900
1635,1122112.527900000102818,1685697.949100000085309,1122612.527900000102818,1685197.949100000085309,"26",Busan,何魂堡开矫,128.8435822000,35.1566520300
1636,1122112.527900000102818,1685197.949100000085309,1122612.527900000102818,1684697.949100000085309,"26",Busan,何魂堡开矫,128.8433876000,35.1523378700
1637,1122112.527900000102818,1684697.949100000085309,1122612.527900000102818,1684197.949100000085309,"26",Busan,何魂堡开矫,128.8433135000,35.1478305000
1638,1122112.527900000102818,1684197.949100000085309,1122612.527900000102818,1683697.949100000085309,"26",Busan,何魂堡开矫,128.8432394000,35.1433231300
1639,1122112.527900000102818,1683697.949100000085309,1122612.527900000102818,1683197.949100000085309,"26",Busan,何魂堡开矫,128.8431654000,35.1388157600
1640,1122112.527900000102818,1683197.949100000085309,1122612.527900000102818,1682697.949100000085309,"26",Busan,何魂堡开矫,128.8430913000,35.1343083800
1641,1122112.527900000102818,1682697.949100000085309,1122612.527900000102818,1682197.949100000085309,"26",Busan,何魂堡开矫,128.8430173000,35.1298010000
1642,1122112.527900000102818,1682197.949100000085309,1122612.527900000102818,1681697.949100000085309,"26",Busan,何魂堡开矫,128.8429433000,35.1252936200
1643,1122112.527900000102818,1681697.949100000085309,1122612.527900000102818,1681197.949100000085309,"26",Busan,何魂堡开矫,128.8428693000,35.1207862300
1644,1122112.527900000102818,1681197.949100000085309,1122612.527900000102818,1680697.949100000085309,"26",Busan,何魂堡开矫,128.8429307000,35.1164036200
1645,1122112.527900000102818,1680697.949100000085309,1122612.527900000102818,1680197.949100000085309,"26",Busan,何魂堡开矫,128.8442105000,35.1118765700
1646,1122112.527900000102818,1680197.949100000085309,1122612.527900000102818,1679697.949100000085309,"26",Busan,何魂堡开矫,128.8436021000,35.1069387000
1647,1122112.527900000102818,1679697.949100000085309,1122612.527900000102818,1679197.949100000085309,"26",Busan,何魂堡开矫,128.8425735000,35.1027566500
1648,1122112.527900000102818,1679197.949100000085309,1122612.527900000102818,1678697.949100000085309,"26",Busan,何魂堡开矫,128.8424996000,35.0982492500
1649,1122112.527900000102818,1678697.949100000085309,1122612.527900000102818,1678197.949100000085309,"26",Busan,何魂堡开矫,128.8424257000,35.0937418400
1650,1122112.527900000102818,1678197.949100000085309,1122612.527900000102818,1677697.949100000085309,"26",Busan,何魂堡开矫,128.8423518000,35.0892344300
1651,1122112.527900000102818,1677697.949100000085309,1122612.527900000102818,1677197.949100000085309,"26",Busan,何魂堡开矫,128.8422768000,35.0851889000
1653,1122112.527900000102818,1676697.949100000085309,1122612.527900000102818,1676197.949100000085309,"26",Busan,何魂堡开矫,128.8397402000,35.0738683900
1654,1122112.527900000102818,1676197.949100000085309,1122612.527900000102818,1675697.949100000085309,"26",Busan,何魂堡开矫,128.8406558000,35.0707084100
1655,1122112.527900000102818,1675697.949100000085309,1122612.527900000102818,1675197.949100000085309,"26",Busan,何魂堡开矫,128.8423060000,35.0668926900
1656,1122112.527900000102818,1675197.949100000085309,1122612.527900000102818,1674697.949100000085309,"26",Busan,何魂堡开矫,128.8432716000,35.0643425500
1657,1122112.527900000102818,1674697.949100000085309,1122612.527900000102818,1674197.949100000085309,"26",Busan,何魂堡开矫,128.8443318000,35.0554746600
1658,1122112.527900000102818,1674197.949100000085309,1122612.527900000102818,1673697.949100000085309,"26",Busan,何魂堡开矫,128.8419987000,35.0527322700
1659,1122112.527900000102818,1673697.949100000085309,1122612.527900000102818,1673197.949100000085309,"26",Busan,何魂堡开矫,128.8416876000,35.0486675600
1660,1122112.527900000102818,1673197.949100000085309,1122612.527900000102818,1672697.949100000085309,"26",Busan,何魂堡开矫,128.8416139000,35.0441601200
1661,1122112.527900000102818,1672697.949100000085309,1122612.527900000102818,1672197.949100000085309,"26",Busan,何魂堡开矫,128.8415402000,35.0396526700
1662,1122112.527900000102818,1672197.949100000085309,1122612.527900000102818,1671697.949100000085309,"26",Busan,何魂堡开矫,128.8414468000,35.0351601600
1663,1122112.527900000102818,1671697.949100000085309,1122612.527900000102818,1671197.949100000085309,"26",Busan,何魂堡开矫,128.8407010000,35.0308904100
1664,1122112.527900000102818,1671197.949100000085309,1122612.527900000102818,1670697.949100000085309,"26",Busan,何魂堡开矫,128.8408223000,35.0260843000
1665,1122112.527900000102818,1670697.949100000085309,1122612.527900000102818,1670197.949100000085309,"26",Busan,何魂堡开矫,128.8398453000,35.0227322800
1668,1122112.527900000102818,1669197.949100000085309,1122612.527900000102818,1668697.949100000085309,"26",Busan,何魂堡开矫,128.8391050000,35.0072143100
1669,1122112.527900000102818,1668697.949100000085309,1122612.527900000102818,1668197.949100000085309,"26",Busan,何魂堡开矫,128.8390321000,35.0044519400
1670,1122112.527900000102818,1668197.949100000085309,1122612.527900000102818,1667697.949100000085309,"26",Busan,何魂堡开矫,128.8384154000,34.9983450600
1746,1122612.527900000102818,1686697.949100000085309,1123112.527900000102818,1686197.949100000085309,"26",Busan,何魂堡开矫,128.8493343000,35.1644299800
1747,1122612.527900000102818,1686197.949100000085309,1123112.527900000102818,1685697.949100000085309,"26",Busan,何魂堡开矫,128.8490244000,35.1612915900
1748,1122612.527900000102818,1685697.949100000085309,1123112.527900000102818,1685197.949100000085309,"26",Busan,何魂堡开矫,128.8489500000,35.1567842400
1749,1122612.527900000102818,1685197.949100000085309,1123112.527900000102818,1684697.949100000085309,"26",Busan,何魂堡开矫,128.8488756000,35.1522768900
1750,1122612.527900000102818,1684697.949100000085309,1123112.527900000102818,1684197.949100000085309,"26",Busan,何魂堡开矫,128.8488012000,35.1477695300
1751,1122612.527900000102818,1684197.949100000085309,1123112.527900000102818,1683697.949100000085309,"26",Busan,何魂堡开矫,128.8487268000,35.1432621700
1752,1122612.527900000102818,1683697.949100000085309,1123112.527900000102818,1683197.949100000085309,"26",Busan,何魂堡开矫,128.8486525000,35.1387548100
1753,1122612.527900000102818,1683197.949100000085309,1123112.527900000102818,1682697.949100000085309,"26",Busan,何魂堡开矫,128.8485781000,35.1342474400
1754,1122612.527900000102818,1682697.949100000085309,1123112.527900000102818,1682197.949100000085309,"26",Busan,何魂堡开矫,128.8485038000,35.1297400700
1755,1122612.527900000102818,1682197.949100000085309,1123112.527900000102818,1681697.949100000085309,"26",Busan,何魂堡开矫,128.8484295000,35.1252327000
1756,1122612.527900000102818,1681697.949100000085309,1123112.527900000102818,1681197.949100000085309,"26",Busan,何魂堡开矫,128.8483552000,35.1207253200
1757,1122612.527900000102818,1681197.949100000085309,1123112.527900000102818,1680697.949100000085309,"26",Busan,何魂堡开矫,128.8482809000,35.1162179400
1758,1122612.527900000102818,1680697.949100000085309,1123112.527900000102818,1680197.949100000085309,"26",Busan,何魂堡开矫,128.8482067000,35.1117105600
1759,1122612.527900000102818,1680197.949100000085309,1123112.527900000102818,1679697.949100000085309,"26",Busan,何魂堡开矫,128.8481324000,35.1072031700
1760,1122612.527900000102818,1679697.949100000085309,1123112.527900000102818,1679197.949100000085309,"26",Busan,何魂堡开矫,128.8480582000,35.1026957800
1761,1122612.527900000102818,1679197.949100000085309,1123112.527900000102818,1678697.949100000085309,"26",Busan,何魂堡开矫,128.8479840000,35.0981883900
1762,1122612.527900000102818,1678697.949100000085309,1123112.527900000102818,1678197.949100000085309,"26",Busan,何魂堡开矫,128.8479098000,35.0936809900
1763,1122612.527900000102818,1678197.949100000085309,1123112.527900000102818,1677697.949100000085309,"26",Busan,何魂堡开矫,128.8478356000,35.0891735900
1764,1122612.527900000102818,1677697.949100000085309,1123112.527900000102818,1677197.949100000085309,"26",Busan,何魂堡开矫,128.8477607000,35.0851621000
1767,1122612.527900000102818,1676197.949100000085309,1123112.527900000102818,1675697.949100000085309,"26",Busan,何魂堡开矫,128.8452097000,35.0690282200
1768,1122612.527900000102818,1675697.949100000085309,1123112.527900000102818,1675197.949100000085309,"26",Busan,何魂堡开矫,128.8474074000,35.0665281800
1769,1122612.527900000102818,1675197.949100000085309,1123112.527900000102818,1674697.949100000085309,"26",Busan,何魂堡开矫,128.8481966000,35.0632530700
1770,1122612.527900000102818,1674697.949100000085309,1123112.527900000102818,1674197.949100000085309,"26",Busan,何魂堡开矫,128.8459554000,35.0559269600
1771,1122612.527900000102818,1674197.949100000085309,1123112.527900000102818,1673697.949100000085309,"26",Busan,何魂堡开矫,128.8466825000,35.0528639600
1772,1122612.527900000102818,1673697.949100000085309,1123112.527900000102818,1673197.949100000085309,"26",Busan,何魂堡开矫,128.8471687000,35.0486068200
1773,1122612.527900000102818,1673197.949100000085309,1123112.527900000102818,1672697.949100000085309,"26",Busan,何魂堡开矫,128.8470947000,35.0440993800
1774,1122612.527900000102818,1672697.949100000085309,1123112.527900000102818,1672197.949100000085309,"26",Busan,何魂堡开矫,128.8469615000,35.0396329200
1775,1122612.527900000102818,1672197.949100000085309,1123112.527900000102818,1671697.949100000085309,"26",Busan,何魂堡开矫,128.8459833000,35.0360469700
1859,1123112.527900000102818,1686697.949100000085309,1123612.527900000102818,1686197.949100000085309,"26",Busan,何魂堡开矫,128.8547054000,35.1650129200
1860,1123112.527900000102818,1686197.949100000085309,1123612.527900000102818,1685697.949100000085309,"26",Busan,何魂堡开矫,128.8545130000,35.1612303400
1861,1123112.527900000102818,1685697.949100000085309,1123612.527900000102818,1685197.949100000085309,"26",Busan,何魂堡开矫,128.8544383000,35.1567230000
1862,1123112.527900000102818,1685197.949100000085309,1123612.527900000102818,1684697.949100000085309,"26",Busan,何魂堡开矫,128.8543636000,35.1522156600
1863,1123112.527900000102818,1684697.949100000085309,1123612.527900000102818,1684197.949100000085309,"26",Busan,何魂堡开矫,128.8542889000,35.1477083100
1864,1123112.527900000102818,1684197.949100000085309,1123612.527900000102818,1683697.949100000085309,"26",Busan,何魂堡开矫,128.8542142000,35.1432009600
1865,1123112.527900000102818,1683697.949100000085309,1123612.527900000102818,1683197.949100000085309,"26",Busan,何魂堡开矫,128.8541396000,35.1386936100
1866,1123112.527900000102818,1683197.949100000085309,1123612.527900000102818,1682697.949100000085309,"26",Busan,何魂堡开矫,128.8540649000,35.1341862500
1867,1123112.527900000102818,1682697.949100000085309,1123612.527900000102818,1682197.949100000085309,"26",Busan,何魂堡开矫,128.8539903000,35.1296788900
1868,1123112.527900000102818,1682197.949100000085309,1123612.527900000102818,1681697.949100000085309,"26",Busan,何魂堡开矫,128.8539157000,35.1251715300
1869,1123112.527900000102818,1681697.949100000085309,1123612.527900000102818,1681197.949100000085309,"26",Busan,何魂堡开矫,128.8538411000,35.1206641600
1870,1123112.527900000102818,1681197.949100000085309,1123612.527900000102818,1680697.949100000085309,"26",Busan,何魂堡开矫,128.8537665000,35.1161567900
1871,1123112.527900000102818,1680697.949100000085309,1123612.527900000102818,1680197.949100000085309,"26",Busan,何魂堡开矫,128.8536919000,35.1116494200
1872,1123112.527900000102818,1680197.949100000085309,1123612.527900000102818,1679697.949100000085309,"26",Busan,何魂堡开矫,128.8536174000,35.1071420400
1873,1123112.527900000102818,1679697.949100000085309,1123612.527900000102818,1679197.949100000085309,"26",Busan,何魂堡开矫,128.8535429000,35.1026346600
1874,1123112.527900000102818,1679197.949100000085309,1123612.527900000102818,1678697.949100000085309,"26",Busan,何魂堡开矫,128.8534684000,35.0981272800
1875,1123112.527900000102818,1678697.949100000085309,1123612.527900000102818,1678197.949100000085309,"26",Busan,何魂堡开矫,128.8533939000,35.0936198900
