gid,lbl,val,lon,lat,����ȸ����,�ְ�����
마라2586,"38.00",38.0000000000000000000000000000000,128.8780603000,35.1659421700,0.000000000000000,66.000000000000000
마라4385,"3916.00",3916.0000000000000000000000000000000,129.0754742000,35.1545191400,0.000000000000000,886.000000000000000
마라4780,"3951.00",3951.0000000000000000000000000000000,129.1184823000,35.1088720200,0.000000000000000,224.000000000000000
마라4985,"14222.00",14222.0000000000000000000000000000000,129.1413242000,35.1536447700,0.000000000000000,0.000000000000000
마라3381,"6437.00",6437.0000000000000000000000000000000,128.9650720000,35.1198398000,0.000000000000000,18.000000000000000
마라3375,"89.00",89.0000000000000000000000000000000,128.9641047000,35.0657537100,0.000000000000000,43.000000000000000
마라4998,"152.00",152.0000000000000000000000000000000,129.1436848000,35.2708190900,0.000000000000000,85.000000000000000
마라4279,"1143.00",1143.0000000000000000000000000000000,129.0634648000,35.1005780900,0.000000000000000,355.000000000000000
마라2686,"122.00",122.0000000000000000000000000000000,128.8890380000,35.1658167700,0.000000000000000,78.000000000000000
마마5702,"182.00",182.0000000000000000000000000000000,129.2323744000,35.3056438800,0.000000000000000,108.000000000000000
마라5897,"455.00",455.0000000000000000000000000000000,129.2424031000,35.2604216600,0.000000000000000,280.000000000000000
마라3891,"17545.00",17545.0000000000000000000000000000000,129.0216051000,35.2093043500,0.000000000000000,547.000000000000000
마라5099,"242.00",242.0000000000000000000000000000000,129.1548587000,35.2796825000,0.000000000000000,143.000000000000000
마라2477,N/A,0.0000000000000000000000000000000,128.8657273000,35.0849344200,0.000000000000000,0.000000000000000
마라4892,"434.00",434.0000000000000000000000000000000,129.1316103000,35.2168874900,0.000000000000000,242.000000000000000
마라3377,"4619.00",4619.0000000000000000000000000000000,128.9644269000,35.0837824700,0.000000000000000,1034.000000000000000
마마5904,N/A,0.0000000000000000000000000000000,129.2547531000,35.3233522600,0.000000000000000,7.000000000000000
마마5304,"10575.00",10575.0000000000000000000000000000000,129.1887696000,35.3242921400,0.000000000000000,164.000000000000000
마마5603,"12.00",12.0000000000000000000000000000000,129.2215706000,35.3148138200,0.000000000000000,4.000000000000000
마라3986,"23850.00",23850.0000000000000000000000000000000,129.0317417000,35.1640961500,0.000000000000000,1098.000000000000000
마라4179,"1972.00",1972.0000000000000000000000000000000,129.0524967000,35.1007190700,0.000000000000000,180.000000000000000
마라3289,"92.00",92.0000000000000000000000000000000,128.9553848000,35.1920862900,0.000000000000000,59.000000000000000
마라2385,"22.00",22.0000000000000000000000000000000,128.8559551000,35.1571753100,0.000000000000000,0.000000000000000
마라4481,"13496.00",13496.0000000000000000000000000000000,129.0857500000,35.1183208000,0.000000000000000,1983.000000000000000
마라3578,"8284.00",8284.0000000000000000000000000000000,128.9865229000,35.0925298400,0.000000000000000,808.000000000000000
마라2689,"159.00",159.0000000000000000000000000000000,128.8894983000,35.1928603200,0.000000000000000,143.000000000000000
마마6107,"91.00",91.0000000000000000000000000000000,129.2773390000,35.3500687400,0.000000000000000,66.000000000000000
마라4293,"9.00",9.0000000000000000000000000000000,129.0658822000,35.2267716500,0.000000000000000,0.000000000000000
마라2980,"5361.00",5361.0000000000000000000000000000000,128.9210303000,35.1113479100,0.000000000000000,422.000000000000000
마라4795,"37.00",37.0000000000000000000000000000000,129.1211649000,35.2440754900,0.000000000000000,7.000000000000000
마라2275,"392.00",392.0000000000000000000000000000000,128.8434977000,35.0671498300,0.000000000000000,427.000000000000000
마라4276,"8293.00",8293.0000000000000000000000000000000,129.0629487000,35.0735362600,0.000000000000000,254.000000000000000
마마5905,"16.00",16.0000000000000000000000000000000,129.2549479000,35.3323649700,0.000000000000000,1.000000000000000
마라2880,N/A,0.0000000000000000000000000000000,128.9100601000,35.1114760300,0.000000000000000,109.000000000000000
마라3591,"148.00",148.0000000000000000000000000000000,128.9886561000,35.2097140300,0.000000000000000,85.000000000000000
마라3788,N/A,0.0000000000000000000000000000000,129.0101215000,35.1823998800,0.000000000000000,2.000000000000000
마라4589,"24551.00",24551.0000000000000000000000000000000,129.0981301000,35.1902863300,0.000000000000000,1359.000000000000000
마라3879,"21988.00",21988.0000000000000000000000000000000,129.0195920000,35.1011360400,0.000000000000000,3511.000000000000000
마라4488,"19294.00",19294.0000000000000000000000000000000,129.0869748000,35.1814170600,0.000000000000000,2047.000000000000000
마라4690,"21113.00",21113.0000000000000000000000000000000,129.1092877000,35.1991544900,0.000000000000000,1151.000000000000000
마라2072,"8.00",8.0000000000000000000000000000000,128.8211325000,35.0403459200,0.000000000000000,11.000000000000000
마라4486,"575.00",575.0000000000000000000000000000000,129.0866245000,35.1633896300,0.000000000000000,40.000000000000000
마라2678,"71.00",71.0000000000000000000000000000000,128.8878137000,35.0937000300,0.000000000000000,0.000000000000000
마마5600,"96.00",96.0000000000000000000000000000000,129.2209979000,35.2877750800,0.000000000000000,56.000000000000000
마마5802,"367.00",367.0000000000000000000000000000000,129.2433691000,35.3054858400,0.000000000000000,417.000000000000000
마라5285,"300.00",300.0000000000000000000000000000000,129.1742481000,35.1531941800,0.000000000000000,54.000000000000000
마라4393,"12317.00",12317.0000000000000000000000000000000,129.0768672000,35.2266290200,0.000000000000000,922.000000000000000
마라2979,"16769.00",16769.0000000000000000000000000000000,128.9208738000,35.1023334000,0.000000000000000,58.000000000000000
마라5393,N/A,0.0000000000000000000000000000000,129.1867124000,35.2251479500,0.000000000000000,0.000000000000000
마라2179,N/A,0.0000000000000000000000000000000,128.8331197000,35.1033302700,0.000000000000000,3.000000000000000
마마6008,"130.00",130.0000000000000000000000000000000,129.2665348000,35.3592426600,0.000000000000000,126.000000000000000
마라4999,"120.00",120.0000000000000000000000000000000,129.1438670000,35.2798324000,0.000000000000000,46.000000000000000
마라2883,N/A,0.0000000000000000000000000000000,128.9105263000,35.1385195800,0.000000000000000,11.000000000000000
마라4284,"17052.00",17052.0000000000000000000000000000000,129.0643264000,35.1456475400,1.000000000000000,3407.000000000000000
마라3487,"6353.00",6353.0000000000000000000000000000000,128.9770202000,35.1737919900,0.000000000000000,171.000000000000000
마라3680,"329.00",329.0000000000000000000000000000000,128.9978200000,35.1104232600,0.000000000000000,197.000000000000000
마라4298,N/A,0.0000000000000000000000000000000,129.0667493000,35.2718401100,0.000000000000000,1.000000000000000
마라2279,"520.00",520.0000000000000000000000000000000,128.8440892000,35.1032091400,0.000000000000000,445.000000000000000
마마4808,"306.00",306.0000000000000000000000000000000,129.1345073000,35.3611008900,0.000000000000000,122.000000000000000
마라3293,"9.00",9.0000000000000000000000000000000,128.9560285000,35.2281431300,0.000000000000000,3.000000000000000
마라4889,"18688.00",18688.0000000000000000000000000000000,129.1310694000,35.1898470800,0.000000000000000,773.000000000000000
마라3083,"113.00",113.0000000000000000000000000000000,128.9324740000,35.1382620800,0.000000000000000,88.000000000000000
마마5406,N/A,0.0000000000000000000000000000000,129.2001446000,35.3421639200,0.000000000000000,5.000000000000000
마라3794,"18733.00",18733.0000000000000000000000000000000,129.0111235000,35.2364838000,0.000000000000000,180.000000000000000
마라2069,N/A,0.0000000000000000000000000000000,128.8206974000,35.0133009200,0.000000000000000,0.000000000000000
마라3576,"5374.00",5374.0000000000000000000000000000000,128.9861958000,35.0745012900,0.000000000000000,125.000000000000000
마라5489,"105.00",105.0000000000000000000000000000000,129.1969460000,35.1889417000,0.000000000000000,18.000000000000000
마라2776,"235.00",235.0000000000000000000000000000000,128.8984739000,35.0755447300,0.000000000000000,0.000000000000000
마마4805,"8.00",8.0000000000000000000000000000000,129.1339625000,35.3340611600,0.000000000000000,2.000000000000000
마라4380,"368.00",368.0000000000000000000000000000000,129.0746062000,35.1094500000,0.000000000000000,3.000000000000000
마라3393,"9.00",9.0000000000000000000000000000000,128.9670142000,35.2280104700,0.000000000000000,1.000000000000000
마라2682,"7.00",7.0000000000000008881784197001252,128.8884253000,35.1297585100,0.000000000000000,6.000000000000000
마라4887,"7499.00",7499.0000000000000000000000000000000,129.1307092000,35.1718200600,0.000000000000000,169.000000000000000
마라4079,"979.00",979.0000000000000000000000000000000,129.0415285000,35.1008590500,0.000000000000000,0.000000000000000
마라4387,"14026.00",14026.0000000000000000000000000000000,129.0758220000,35.1725466900,0.000000000000000,2328.000000000000000
마라2886,"225.00",225.0000000000000000000000000000000,128.9109932000,35.1655630000,0.000000000000000,204.000000000000000
마라3286,"156.00",156.0000000000000000000000000000000,128.9549028000,35.1650435200,0.000000000000000,109.000000000000000
마라4689,"16228.00",16228.0000000000000000000000000000000,129.1091099000,35.1901409100,0.000000000000000,879.000000000000000
마라3982,"2215.00",2215.0000000000000000000000000000000,129.0310662000,35.1280401700,0.000000000000000,875.000000000000000
마라2783,"20.00",19.9999999999999964472863211994991,128.8995524000,35.1386468300,0.000000000000000,7.000000000000000
마마5808,"83.00",83.0000000000000000000000000000000,129.2445310000,35.3595623800,0.000000000000000,131.000000000000000
마라3778,"7298.00",7298.0000000000000000000000000000000,129.0084575000,35.0922588900,0.000000000000000,2673.000000000000000
마라5189,N/A,0.0000000000000000000000000000000,129.1640081000,35.1893988700,0.000000000000000,0.000000000000000
마라4398,"13.00",13.0000000000000000000000000000000,129.0777403000,35.2716972400,0.000000000000000,6.000000000000000
마마4706,"7.00",7.0000000000000008881784197001252,129.1231436000,35.3432226600,0.000000000000000,1.000000000000000
마라4196,"767.00",767.0000000000000000000000000000000,129.0554135000,35.2539545400,0.000000000000000,216.000000000000000
마라3193,"17.00",17.0000000000000000000000000000000,128.9450428000,35.2282748000,0.000000000000000,0.000000000000000
